兑换码          开始日期       结束日期      金币ID  奖励数量min 奖励数量max  使用次数 
28930937       2019-08-10     2019-08-13     0         20000     20000     		1000      
18885220       2019-08-11     2019-08-14     0         20000     20000     		1000      
67004763       2019-08-12     2019-08-15     0         20000     20000     		1000      
97288370       2019-08-13     2019-08-16     0         20000     20000     		1000      
77033518       2019-08-14     2019-08-17     0         20000     20000     		1000      
21697219       2019-08-15     2019-08-18     0         20000     20000     		1000      
82650962       2019-08-16     2019-08-19     0         20000     20000     		1000      
61690214       2019-08-17     2019-08-20     0         20000     20000     		1000      
39596558       2019-08-18     2019-08-21     0         20000     20000     		1000      
16421649       2019-08-19     2019-08-22     0         20000     20000     		1000      
54054621       2019-08-20     2019-08-23     0         20000     20000     		1000      
27533374       2019-08-21     2019-08-24     0         20000     20000     		1000      
84589832       2019-08-22     2019-08-25     0         20000     20000     		1000      
97988030       2019-08-23     2019-08-26     0         20000     20000     		1000      
29084782       2019-08-24     2019-08-27     0         20000     20000     		1000      
62607535       2019-08-25     2019-08-28     0         20000     20000     		1000      
47201624       2019-08-26     2019-08-29     0         20000     20000     		1000      
92793123       2019-08-27     2019-08-30     0         20000     20000     		1000      
28013908       2019-08-28     2019-08-31     0         20000     20000     		1000      
76625373       2019-08-29     2019-09-01     0         20000     20000     		1000      
41542148       2019-08-30     2019-09-02     0         20000     20000     		1000      
15647988       2019-08-31     2019-09-03     0         20000     20000     		1000      
27934905       2019-09-01     2019-09-04     0         20000     20000     		1000      
54259739       2019-09-02     2019-09-05     0         20000     20000     		1000      
98957134       2019-09-03     2019-09-06     0         20000     20000     		1000      
37242802       2019-09-04     2019-09-07     0         20000     20000     		1000      
63275670       2019-09-05     2019-09-08     0         20000     20000     		1000      
31958184       2019-09-06     2019-09-09     0         20000     20000     		1000      
89680375       2019-09-07     2019-09-10     0         20000     20000     		1000      
77196241       2019-09-08     2019-09-11     0         20000     20000     		1000      
92403065       2019-09-09     2019-09-12     0         20000     20000     		1000      
23339015       2019-09-10     2019-09-13     0         20000     20000     		1000      
1817504        2019-09-11     2019-09-14     0         20000     20000     		1000      
48722898       2019-09-12     2019-09-15     0         20000     20000     		1000      
53686878       2019-09-13     2019-09-16     0         20000     20000     		1000      
76090643       2019-09-14     2019-09-17     0         20000     20000     		1000      
9665779        2019-09-15     2019-09-18     0         20000     20000     		1000      
42938841       2019-09-16     2019-09-19     0         20000     20000     		1000      
30616211       2019-09-17     2019-09-20     0         20000     20000     		1000      
12428439       2019-09-18     2019-09-21     0         20000     20000     		1000      
20229858       2019-09-19     2019-09-22     0         20000     20000     		1000      
96386746       2019-09-20     2019-09-23     0         20000     20000     		1000      
5715641        2019-09-21     2019-09-24     0         20000     20000     		1000      
69067727       2019-09-22     2019-09-25     0         20000     20000     		1000      
95958562       2019-09-23     2019-09-26     0         20000     20000     		1000      
26616653       2019-09-24     2019-09-27     0         20000     20000     		1000      
78391906       2019-09-25     2019-09-28     0         20000     20000     		1000      
91626429       2019-09-26     2019-09-29     0         20000     20000     		1000      
67191033       2019-09-27     2019-09-30     0         20000     20000     		1000      
84208859       2019-09-28     2019-10-01     0         20000     20000     		1000      
78904624       2019-09-29     2019-10-02     0         20000     20000     		1000      
21766747       2019-09-30     2019-10-03     0         20000     20000     		1000      
10664305       2019-10-01     2019-10-04     0         20000     20000     		1000      
35365323       2019-10-02     2019-10-05     0         20000     20000     		1000      
82341361       2019-10-03     2019-10-06     0         20000     20000     		1000      
17514046       2019-10-04     2019-10-07     0         20000     20000     		1000      
9681804        2019-10-05     2019-10-08     0         20000     20000     		1000      
65230869       2019-10-06     2019-10-09     0         20000     20000     		1000      
85526784       2019-10-07     2019-10-10     0         20000     20000     		1000      
41249382       2019-10-08     2019-10-11     0         20000     20000     		1000      
5412861        2019-10-09     2019-10-12     0         20000     20000     		1000      
74657708       2019-10-10     2019-10-13     0         20000     20000     		1000      
40651990       2019-10-11     2019-10-14     0         20000     20000     		1000      
15304047       2019-10-12     2019-10-15     0         20000     20000     		1000      
59068026       2019-10-13     2019-10-16     0         20000     20000     		1000      
98889234       2019-10-14     2019-10-17     0         20000     20000     		1000      
41354271       2019-10-15     2019-10-18     0         20000     20000     		1000      
34385897       2019-10-16     2019-10-19     0         20000     20000     		1000      
43892238       2019-10-17     2019-10-20     0         20000     20000     		1000      
88244256       2019-10-18     2019-10-21     0         20000     20000     		1000      
60611112       2019-10-19     2019-10-22     0         20000     20000     		1000      
1584540        2019-10-20     2019-10-23     0         20000     20000     		1000      
7132174        2019-10-21     2019-10-24     0         20000     20000     		1000      
98182084       2019-10-22     2019-10-25     0         20000     20000     		1000      
26066520       2019-10-23     2019-10-26     0         20000     20000     		1000      
97437782       2019-10-24     2019-10-27     0         20000     20000     		1000      
71713829       2019-10-25     2019-10-28     0         20000     20000     		1000      
71590447       2019-10-26     2019-10-29     0         20000     20000     		1000      
84345465       2019-10-27     2019-10-30     0         20000     20000     		1000      
13466852       2019-10-28     2019-10-31     0         20000     20000     		1000      
11940874       2019-10-29     2019-11-01     0         20000     20000     		1000      
45964650       2019-10-30     2019-11-02     0         20000     20000     		1000      
10236119       2019-10-31     2019-11-03     0         20000     20000     		1000      
47721087       2019-11-01     2019-11-04     0         20000     20000     		1000      
55276214       2019-11-02     2019-11-05     0         20000     20000     		1000      
61466447       2019-11-03     2019-11-06     0         20000     20000     		1000      
87323828       2019-11-04     2019-11-07     0         20000     20000     		1000      
84739749       2019-11-05     2019-11-08     0         20000     20000     		1000      
97409355       2019-11-06     2019-11-09     0         20000     20000     		1000      
13229901       2019-11-07     2019-11-10     0         20000     20000     		1000      
32639835       2019-11-08     2019-11-11     0         20000     20000     		1000      
55278876       2019-11-09     2019-11-12     0         20000     20000     		1000      
26509288       2019-11-10     2019-11-13     0         20000     20000     		1000      
5303693        2019-11-11     2019-11-14     0         20000     20000     		1000      
23445439       2019-11-12     2019-11-15     0         20000     20000     		1000      
50608450       2019-11-13     2019-11-16     0         20000     20000     		1000      
2666643        2019-11-14     2019-11-17     0         20000     20000     		1000      
86493722       2019-11-15     2019-11-18     0         20000     20000     		1000      
33378643       2019-11-16     2019-11-19     0         20000     20000     		1000      
66366446       2019-11-17     2019-11-20     0         20000     20000     		1000      
69380691       2019-11-18     2019-11-21     0         20000     20000     		1000      
91136877       2019-11-19     2019-11-22     0         20000     20000     		1000      
89644997       2019-11-20     2019-11-23     0         20000     20000     		1000      
90278104       2019-11-21     2019-11-24     0         20000     20000     		1000      
31315859       2019-11-22     2019-11-25     0         20000     20000     		1000      
5455640        2019-11-23     2019-11-26     0         20000     20000     		1000      
44591371       2019-11-24     2019-11-27     0         20000     20000     		1000      
70511810       2019-11-25     2019-11-28     0         20000     20000     		1000      
56759806       2019-11-26     2019-11-29     0         20000     20000     		1000      
40236156       2019-11-27     2019-11-30     0         20000     20000     		1000      
98165532       2019-11-28     2019-12-01     0         20000     20000     		1000      
19449428       2019-11-29     2019-12-02     0         20000     20000     		1000      
87522722       2019-11-30     2019-12-03     0         20000     20000     		1000      
3904744        2019-12-01     2019-12-04     0         20000     20000     		1000      
23555090       2019-12-02     2019-12-05     0         20000     20000     		1000      
50544368       2019-12-03     2019-12-06     0         20000     20000     		1000      
31566728       2019-12-04     2019-12-07     0         20000     20000     		1000      
33358313       2019-12-05     2019-12-08     0         20000     20000     		1000      
41441723       2019-12-06     2019-12-09     0         20000     20000     		1000      
84690930       2019-12-07     2019-12-10     0         20000     20000     		1000      
40546052       2019-12-08     2019-12-11     0         20000     20000     		1000      
54853608       2019-12-09     2019-12-12     0         20000     20000     		1000      
17483143       2019-12-10     2019-12-13     0         20000     20000     		1000      
44379191       2019-12-11     2019-12-14     0         20000     20000     		1000      
38699918       2019-12-12     2019-12-15     0         20000     20000     		1000      
82328587       2019-12-13     2019-12-16     0         20000     20000     		1000      
38132637       2019-12-14     2019-12-17     0         20000     20000     		1000      
21512633       2019-12-15     2019-12-18     0         20000     20000     		1000      
50691030       2019-12-16     2019-12-19     0         20000     20000     		1000      
90343875       2019-12-17     2019-12-20     0         20000     20000     		1000      
60771387       2019-12-18     2019-12-21     0         20000     20000     		1000      
95093439       2019-12-19     2019-12-22     0         20000     20000     		1000      
1350594        2019-12-20     2019-12-23     0         20000     20000     		1000      
4262601        2019-12-21     2019-12-24     0         20000     20000     		1000      
20929614       2019-12-22     2019-12-25     0         20000     20000     		1000      
49707189       2019-12-23     2019-12-26     0         20000     20000     		1000      
34555579       2019-12-24     2019-12-27     0         20000     20000     		1000      
31219340       2019-12-25     2019-12-28     0         20000     20000     		1000      
96179282       2019-12-26     2019-12-29     0         20000     20000     		1000      
74867777       2019-12-27     2019-12-30     0         20000     20000     		1000      
55687233       2019-12-28     2019-12-31     0         20000     20000     		1000      
67227425       2019-12-29     2020-01-01     0         20000     20000     		1000      
26023523       2019-12-30     2020-01-02     0         20000     20000     		1000      
33735719       2019-12-31     2020-01-03     0         20000     20000     		1000      
91588407       2020-01-01     2020-01-04     0         20000     20000     		1000      
25131954       2020-01-02     2020-01-05     0         20000     20000     		1000      
77454630       2020-01-03     2020-01-06     0         20000     20000     		1000      
63901356       2020-01-04     2020-01-07     0         20000     20000     		1000      
70709405       2020-01-05     2020-01-08     0         20000     20000     		1000      
51466373       2020-01-06     2020-01-09     0         20000     20000     		1000      
5236458        2020-01-07     2020-01-10     0         20000     20000     		1000      
94752729       2020-01-08     2020-01-11     0         20000     20000     		1000      
40731530       2020-01-09     2020-01-12     0         20000     20000     		1000      
32993260       2020-01-10     2020-01-13     0         20000     20000     		1000      
30457095       2020-01-11     2020-01-14     0         20000     20000     		1000      
6998334        2020-01-12     2020-01-15     0         20000     20000     		1000      
72581284       2020-01-13     2020-01-16     0         20000     20000     		1000      
33940238       2020-01-14     2020-01-17     0         20000     20000     		1000      
17704853       2020-01-15     2020-01-18     0         20000     20000     		1000      
81080602       2020-01-16     2020-01-19     0         20000     20000     		1000      
76524586       2020-01-17     2020-01-20     0         20000     20000     		1000      
44021048       2020-01-18     2020-01-21     0         20000     20000     		1000      
29938801       2020-01-19     2020-01-22     0         20000     20000     		1000      
46259118       2020-01-20     2020-01-23     0         20000     20000     		1000      
95357891       2020-01-21     2020-01-24     0         20000     20000     		1000      
68644484       2020-01-22     2020-01-25     0         20000     20000     		1000      
3065182        2020-01-23     2020-01-26     0         20000     20000     		1000      
40898369       2020-01-24     2020-01-27     0         20000     20000     		1000      
83867407       2020-01-25     2020-01-28     0         20000     20000     		1000      
24214319       2020-01-26     2020-01-29     0         20000     20000     		1000      
79741754       2020-01-27     2020-01-30     0         20000     20000     		1000      
9057402        2020-01-28     2020-01-31     0         20000     20000     		1000      
89292777       2020-01-29     2020-02-01     0         20000     20000     		1000      
43732900       2020-01-30     2020-02-02     0         20000     20000     		1000      
88797766       2020-01-31     2020-02-03     0         20000     20000     		1000      
70964562       2020-02-01     2020-02-04     0         20000     20000     		1000      
16730889       2020-02-02     2020-02-05     0         20000     20000     		1000      
79547878       2020-02-03     2020-02-06     0         20000     20000     		1000      
73576181       2020-02-04     2020-02-07     0         20000     20000     		1000      
93588469       2020-02-05     2020-02-08     0         20000     20000     		1000      
59368550       2020-02-06     2020-02-09     0         20000     20000     		1000      
63000988       2020-02-07     2020-02-10     0         20000     20000     		1000      
87282344       2020-02-08     2020-02-11     0         20000     20000     		1000      
85126188       2020-02-09     2020-02-12     0         20000     20000     		1000      
23431652       2020-02-10     2020-02-13     0         20000     20000     		1000      
79056734       2020-02-11     2020-02-14     0         20000     20000     		1000      
52106338       2020-02-12     2020-02-15     0         20000     20000     		1000      
72424517       2020-02-13     2020-02-16     0         20000     20000     		1000      
50238552       2020-02-14     2020-02-17     0         20000     20000     		1000      
35834493       2020-02-15     2020-02-18     0         20000     20000     		1000      
70994667       2020-02-16     2020-02-19     0         20000     20000     		1000      
57467353       2020-02-17     2020-02-20     0         20000     20000     		1000      
65774501       2020-02-18     2020-02-21     0         20000     20000     		1000      
78906660       2020-02-19     2020-02-22     0         20000     20000     		1000      
12871384       2020-02-20     2020-02-23     0         20000     20000     		1000      
41660144       2020-02-21     2020-02-24     0         20000     20000     		1000      
59952972       2020-02-22     2020-02-25     0         20000     20000     		1000      
89889637       2020-02-23     2020-02-26     0         20000     20000     		1000      
21582655       2020-02-24     2020-02-27     0         20000     20000     		1000      
65720415       2020-02-25     2020-02-28     0         20000     20000     		1000      
45696022       2020-02-26     2020-02-29     0         20000     20000     		1000      
21796581       2020-02-27     2020-03-01     0         20000     20000     		1000      
6950062        2020-02-28     2020-03-02     0         20000     20000     		1000      
59145606       2020-02-29     2020-03-03     0         20000     20000     		1000      
86006366       2020-03-01     2020-03-04     0         20000     20000     		1000      
9297190        2020-03-02     2020-03-05     0         20000     20000     		1000      
26053723       2020-03-03     2020-03-06     0         20000     20000     		1000      
36928219       2020-03-04     2020-03-07     0         20000     20000     		1000      
39971397       2020-03-05     2020-03-08     0         20000     20000     		1000      
93167590       2020-03-06     2020-03-09     0         20000     20000     		1000      
43523549       2020-03-07     2020-03-10     0         20000     20000     		1000      
46918020       2020-03-08     2020-03-11     0         20000     20000     		1000      
57861047       2020-03-09     2020-03-12     0         20000     20000     		1000      
64267121       2020-03-10     2020-03-13     0         20000     20000     		1000      
49270859       2020-03-11     2020-03-14     0         20000     20000     		1000      
55945079       2020-03-12     2020-03-15     0         20000     20000     		1000      
44045714       2020-03-13     2020-03-16     0         20000     20000     		1000      
35242607       2020-03-14     2020-03-17     0         20000     20000     		1000      
1138081        2020-03-15     2020-03-18     0         20000     20000     		1000      
48769392       2020-03-16     2020-03-19     0         20000     20000     		1000      
86811572       2020-03-17     2020-03-20     0         20000     20000     		1000      
31368940       2020-03-18     2020-03-21     0         20000     20000     		1000      
85588066       2020-03-19     2020-03-22     0         20000     20000     		1000      
12321215       2020-03-20     2020-03-23     0         20000     20000     		1000      
24017956       2020-03-21     2020-03-24     0         20000     20000     		1000      
64506685       2020-03-22     2020-03-25     0         20000     20000     		1000      
19104720       2020-03-23     2020-03-26     0         20000     20000     		1000      
52517586       2020-03-24     2020-03-27     0         20000     20000     		1000      
88086067       2020-03-25     2020-03-28     0         20000     20000     		1000      
10465028       2020-03-26     2020-03-29     0         20000     20000     		1000      
24324822       2020-03-27     2020-03-30     0         20000     20000     		1000      
46335834       2020-03-28     2020-03-31     0         20000     20000     		1000      
54864013       2020-03-29     2020-04-01     0         20000     20000     		1000      
54436828       2020-03-30     2020-04-02     0         20000     20000     		1000      
96644607       2020-03-31     2020-04-03     0         20000     20000     		1000      
11835425       2020-04-01     2020-04-04     0         20000     20000     		1000      
68526429       2020-04-02     2020-04-05     0         20000     20000     		1000      
53851245       2020-04-03     2020-04-06     0         20000     20000     		1000      
72425067       2020-04-04     2020-04-07     0         20000     20000     		1000      
83773704       2020-04-05     2020-04-08     0         20000     20000     		1000      
62209615       2020-04-06     2020-04-09     0         20000     20000     		1000      
58997457       2020-04-07     2020-04-10     0         20000     20000     		1000      
94758864       2020-04-08     2020-04-11     0         20000     20000     		1000      
44888788       2020-04-09     2020-04-12     0         20000     20000     		1000      
84843973       2020-04-10     2020-04-13     0         20000     20000     		1000      
76528023       2020-04-11     2020-04-14     0         20000     20000     		1000      
74785506       2020-04-12     2020-04-15     0         20000     20000     		1000      
7229228        2020-04-13     2020-04-16     0         20000     20000     		1000      
19740836       2020-04-14     2020-04-17     0         20000     20000     		1000      
43848196       2020-04-15     2020-04-18     0         20000     20000     		1000      
7831068        2020-04-16     2020-04-19     0         20000     20000     		1000      
24950691       2020-04-17     2020-04-20     0         20000     20000     		1000      
61954701       2020-04-18     2020-04-21     0         20000     20000     		1000      
34454343       2020-04-19     2020-04-22     0         20000     20000     		1000      
62035221       2020-04-20     2020-04-23     0         20000     20000     		1000      
42849685       2020-04-21     2020-04-24     0         20000     20000     		1000      
2623450        2020-04-22     2020-04-25     0         20000     20000     		1000      
19968286       2020-04-23     2020-04-26     0         20000     20000     		1000      
55079246       2020-04-24     2020-04-27     0         20000     20000     		1000      
91571757       2020-04-25     2020-04-28     0         20000     20000     		1000      
92845530       2020-04-26     2020-04-29     0         20000     20000     		1000      
97900687       2020-04-27     2020-04-30     0         20000     20000     		1000      
97436376       2020-04-28     2020-05-01     0         20000     20000     		1000      
5947924        2020-04-29     2020-05-02     0         20000     20000     		1000      
33400674       2020-04-30     2020-05-03     0         20000     20000     		1000      
7412538        2020-05-01     2020-05-04     0         20000     20000     		1000      
71728028       2020-05-02     2020-05-05     0         20000     20000     		1000      
95319383       2020-05-03     2020-05-06     0         20000     20000     		1000      
96936727       2020-05-04     2020-05-07     0         20000     20000     		1000      
50239171       2020-05-05     2020-05-08     0         20000     20000     		1000      
6713309        2020-05-06     2020-05-09     0         20000     20000     		1000      
31107109       2020-05-07     2020-05-10     0         20000     20000     		1000      
53477529       2020-05-08     2020-05-11     0         20000     20000     		1000      
26952591       2020-05-09     2020-05-12     0         20000     20000     		1000      
26509017       2020-05-10     2020-05-13     0         20000     20000     		1000      
4650908        2020-05-11     2020-05-14     0         20000     20000     		1000      
61320694       2020-05-12     2020-05-15     0         20000     20000     		1000      
15193916       2020-05-13     2020-05-16     0         20000     20000     		1000      
1985057        2020-05-14     2020-05-17     0         20000     20000     		1000      
99423859       2020-05-15     2020-05-18     0         20000     20000     		1000      
62106623       2020-05-16     2020-05-19     0         20000     20000     		1000      
97452083       2020-05-17     2020-05-20     0         20000     20000     		1000      
5689269        2020-05-18     2020-05-21     0         20000     20000     		1000      
41248871       2020-05-19     2020-05-22     0         20000     20000     		1000      
1418437        2020-05-20     2020-05-23     0         20000     20000     		1000      
38569408       2020-05-21     2020-05-24     0         20000     20000     		1000      
98361381       2020-05-22     2020-05-25     0         20000     20000     		1000      
43148329       2020-05-23     2020-05-26     0         20000     20000     		1000      
30093233       2020-05-24     2020-05-27     0         20000     20000     		1000      
93240694       2020-05-25     2020-05-28     0         20000     20000     		1000      
60287813       2020-05-26     2020-05-29     0         20000     20000     		1000      
93432885       2020-05-27     2020-05-30     0         20000     20000     		1000      
16570811       2020-05-28     2020-05-31     0         20000     20000     		1000      
61073959       2020-05-29     2020-06-01     0         20000     20000     		1000      
21174332       2020-05-30     2020-06-02     0         20000     20000     		1000      
36569519       2020-05-31     2020-06-03     0         20000     20000     		1000      
91793910       2020-06-01     2020-06-04     0         20000     20000     		1000      
43158264       2020-06-02     2020-06-05     0         20000     20000     		1000      
27176191       2020-06-03     2020-06-06     0         20000     20000     		1000      
72948094       2020-06-04     2020-06-07     0         20000     20000     		1000      
26058286       2020-06-05     2020-06-08     0         20000     20000     		1000      
3077955        2020-06-06     2020-06-09     0         20000     20000     		1000      
97697542       2020-06-07     2020-06-10     0         20000     20000     		1000      
1416034        2020-06-08     2020-06-11     0         20000     20000     		1000      
60874916       2020-06-09     2020-06-12     0         20000     20000     		1000      
73588751       2020-06-10     2020-06-13     0         20000     20000     		1000      
51614179       2020-06-11     2020-06-14     0         20000     20000     		1000      
66892460       2020-06-12     2020-06-15     0         20000     20000     		1000      
64862424       2020-06-13     2020-06-16     0         20000     20000     		1000      
5948678        2020-06-14     2020-06-17     0         20000     20000     		1000      
12377814       2020-06-15     2020-06-18     0         20000     20000     		1000      
27339500       2020-06-16     2020-06-19     0         20000     20000     		1000      
41452962       2020-06-17     2020-06-20     0         20000     20000     		1000      
72070161       2020-06-18     2020-06-21     0         20000     20000     		1000      
54543629       2020-06-19     2020-06-22     0         20000     20000     		1000      
9023324        2020-06-20     2020-06-23     0         20000     20000     		1000      
42080437       2020-06-21     2020-06-24     0         20000     20000     		1000      
44056129       2020-06-22     2020-06-25     0         20000     20000     		1000      
69990182       2020-06-23     2020-06-26     0         20000     20000     		1000      
30337436       2020-06-24     2020-06-27     0         20000     20000     		1000      
12835709       2020-06-25     2020-06-28     0         20000     20000     		1000      
76776690       2020-06-26     2020-06-29     0         20000     20000     		1000      
80653829       2020-06-27     2020-06-30     0         20000     20000     		1000      
93612101       2020-06-28     2020-07-01     0         20000     20000     		1000      
48754473       2020-06-29     2020-07-02     0         20000     20000     		1000      
1235493        2020-06-30     2020-07-03     0         20000     20000     		1000      
64846285       2020-07-01     2020-07-04     0         20000     20000     		1000      
31177603       2020-07-02     2020-07-05     0         20000     20000     		1000      
18735349       2020-07-03     2020-07-06     0         20000     20000     		1000      
27916166       2020-07-04     2020-07-07     0         20000     20000     		1000      
68919087       2020-07-05     2020-07-08     0         20000     20000     		1000      
29692697       2020-07-06     2020-07-09     0         20000     20000     		1000      
1070086        2020-07-07     2020-07-10     0         20000     20000     		1000      
81817359       2020-07-08     2020-07-11     0         20000     20000     		1000      
73796886       2020-07-09     2020-07-12     0         20000     20000     		1000      
92435958       2020-07-10     2020-07-13     0         20000     20000     		1000      
74889006       2020-07-11     2020-07-14     0         20000     20000     		1000      
26307371       2020-07-12     2020-07-15     0         20000     20000     		1000      
16668517       2020-07-13     2020-07-16     0         20000     20000     		1000      
33303372       2020-07-14     2020-07-17     0         20000     20000     		1000      
29097318       2020-07-15     2020-07-18     0         20000     20000     		1000      
99835535       2020-07-16     2020-07-19     0         20000     20000     		1000      
5364553        2020-07-17     2020-07-20     0         20000     20000     		1000      
25714382       2020-07-18     2020-07-21     0         20000     20000     		1000      
93387749       2020-07-19     2020-07-22     0         20000     20000     		1000      
92989890       2020-07-20     2020-07-23     0         20000     20000     		1000      
96486556       2020-07-21     2020-07-24     0         20000     20000     		1000      
93795480       2020-07-22     2020-07-25     0         20000     20000     		1000      
27547816       2020-07-23     2020-07-26     0         20000     20000     		1000      
110380         2020-07-24     2020-07-27     0         20000     20000     		1000      
53567423       2020-07-25     2020-07-28     0         20000     20000     		1000      
21354791       2020-07-26     2020-07-29     0         20000     20000     		1000      
11081822       2020-07-27     2020-07-30     0         20000     20000     		1000      
82096558       2020-07-28     2020-07-31     0         20000     20000     		1000      
92643534       2020-07-29     2020-08-01     0         20000     20000     		1000      
69785134       2020-07-30     2020-08-02     0         20000     20000     		1000      
60112898       2020-07-31     2020-08-03     0         20000     20000     		1000      
45231170       2020-08-01     2020-08-04     0         20000     20000     		1000      
94672055       2020-08-02     2020-08-05     0         20000     20000     		1000      
89837604       2020-08-03     2020-08-06     0         20000     20000     		1000      
48902787       2020-08-04     2020-08-07     0         20000     20000     		1000      
